===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,AMZN,
              - 2012-05-23 00:00:00: 0.00019563777916009606
              - 2012-05-24 00:00:00: -0.00020462718231384347
              - 2012-05-25 00:00:00: -0.00023577073453118214
              - 2012-05-29 00:00:00: 0.00018665403574136263
              - 2012-05-30 00:00:00: -0.0005538376332672179
              - 2012-05-31 00:00:00: 2.5097125877060478e-05
              - 2012-06-01 00:00:00: 0.0
              - 2012-06-04 00:00:00: 0.0
              - 2012-06-05 00:00:00: 0.0
              - 2012-06-06 00:00:00: 0.0
              - 2012-06-07 00:00:00: 0.0
              - 2012-06-08 00:00:00: -1.3050177934292861e-05
              - 2012-06-11 00:00:00: -0.0001987668424782152
              - 2012-06-12 00:00:00: -8.032580145034274e-06
              - 2012-06-13 00:00:00: -0.00016968961861008047
              - 2012-06-14 00:00:00: -2.8119027844719646e-05
              - 2012-06-15 00:00:00: 0.0003916689011880248
              - 2012-06-18 00:00:00: 0.0004326748844778461
              - 2012-06-19 00:00:00: 0.0001374729067995517
              - 2012-06-20 00:00:00: -0.00010133470854234439
              - 2012-06-21 00:00:00: -0.00024583682856449407
              - 2012-06-22 00:00:00: 0.0001595823158706544
              - 2012-06-25 00:00:00: -0.0002097319645563145
              - 2012-06-26 00:00:00: 0.0005560568543041544
              - 2012-06-27 00:00:00: 1.003154922241123e-06
              - 2012-06-28 00:00:00: -0.00043235933775809254
              - 2012-06-29 00:00:00: 0.0007065258298417643
              - 2012-07-02 00:00:00: 9.727928883829229e-05
              - 2012-07-03 00:00:00: 2.1058416046271233e-05
              - 2012-07-05 00:00:00: -0.0002476818681832471
              - 2012-07-06 00:00:00: -0.00020160481444331246
              - 2012-07-09 00:00:00: 0.0
              - 2012-07-10 00:00:00: -0.0005567822600142103
              - 2012-07-11 00:00:00: -0.00011342602816166725
              - 2012-07-12 00:00:00: -0.00030216909221780774
              - 2012-07-13 00:00:00: 2.7113061466188526e-05
              - 2012-07-16 00:00:00: 0.0
              - 2012-07-17 00:00:00: 0.0
              - 2012-07-18 00:00:00: 0.0
              - 2012-07-19 00:00:00: 0.0
              - 2012-07-20 00:00:00: 0.0
              - 2012-07-23 00:00:00: 0.0001295366704257006
              - 2012-07-24 00:00:00: -0.0002981969626077996
              - 2012-07-25 00:00:00: -0.0006015934694469927
              - 2012-07-26 00:00:00: 0.0002974605312082712
              - 2012-07-27 00:00:00: 0.0005264289431436975
              - 2012-07-30 00:00:00: -9.137371850864717e-05
              - 2012-07-31 00:00:00: -0.0002801713966092967
              - 2012-08-01 00:00:00: -0.00012154207766634784
              - 2012-08-02 00:00:00: -0.00012858906651380675
              - 2012-08-03 00:00:00: 0.00041796821231177006
              - 2012-08-06 00:00:00: -9.842252791225636e-05
              - 2012-08-07 00:00:00: 0.00025813346404057746
              - 2012-08-08 00:00:00: -0.00021890495307608226
              - 2012-08-09 00:00:00: -3.2139872726100194e-05
              - 2012-08-10 00:00:00: -0.0001315768328350453
              - 2012-08-13 00:00:00: -3.114059980813266e-05
              - 2012-08-14 00:00:00: 7.534250703700174e-05
              - 2012-08-15 00:00:00: 0.00042489972667802967
              - 2012-08-16 00:00:00: 0.00041467861904975756
              - 2012-08-17 00:00:00: -3.8138633934314825e-05
              - 2012-08-20 00:00:00: -8.230229633443553e-05
              - 2012-08-21 00:00:00: -9.033922378531845e-05
              - 2012-08-22 00:00:00: 0.0003664088419974565
              - 2012-08-23 00:00:00: -0.0001906635090113129
              - 2012-08-24 00:00:00: 0.0004556723174047317
              - 2012-08-27 00:00:00: -0.00018258720043662358
              - 2012-08-28 00:00:00: 0.00021974669928415125
              - 2012-08-29 00:00:00: 0.00010132210296531774
              - 2012-08-30 00:00:00: -9.027787530035969e-05
              - 2012-08-31 00:00:00: 0.00020565150396456566
              - 2012-09-04 00:00:00: -3.9115900413055904e-05
              - 2012-09-05 00:00:00: -0.00016649983249716893
              - 2012-09-06 00:00:00: 0.0005176398831499007
              - 2012-09-07 00:00:00: 0.0007780634242009477
              - 2012-09-10 00:00:00: -0.00020538530282798728
              - 2012-09-11 00:00:00: -0.00014229611822202948
              - 2012-09-12 00:00:00: -4.008911811070881e-06
              - 2012-09-13 00:00:00: 0.0004620289384460463
              - 2012-09-14 00:00:00: 0.00010318221980032405
              - 2012-09-17 00:00:00: -0.0003275447068474824
              - 2012-09-18 00:00:00: 7.51495475996844e-05
              - 2012-09-19 00:00:00: 0.0002935621715585146
              - 2012-09-20 00:00:00: -8.714134325882306e-05
              - 2012-09-21 00:00:00: -0.00033457178317741754
              - 2012-09-24 00:00:00: -0.0002675465976991198
              - 2012-09-25 00:00:00: -0.00023454179153847843
              - 2012-09-26 00:00:00: -0.0002797115862753774
              - 2012-09-27 00:00:00: 0.0006939590463879153
              - 2012-09-28 00:00:00: -0.00022748477004497225
              - 2012-10-01 00:00:00: -0.00023154598543362326
              - 2012-10-02 00:00:00: -0.00014136599656511262
              - 2012-10-03 00:00:00: 0.0005334563357966005
              - 2012-10-04 00:00:00: 0.00045600229303999207
              - 2012-10-05 00:00:00: -0.0001963422244971591
              - 2012-10-08 00:00:00: 5.5106852186348476e-05
              - 2012-10-09 00:00:00: -0.0008115289204861931
              - 2012-10-10 00:00:00: -0.0005986126625127097
              - 2012-10-11 00:00:00: 0.00030199386179918797
              - 2012-10-12 00:00:00: 0.0
              - 2012-10-15 00:00:00: 0.0
              - 2012-10-16 00:00:00: 0.0
              - 2012-10-17 00:00:00: 0.0
              - 2012-10-18 00:00:00: 0.0
              - 2012-10-19 00:00:00: 0.0
              - 2012-10-22 00:00:00: 0.0
              - 2012-10-23 00:00:00: 0.0
              - 2012-10-24 00:00:00: 0.0
              - 2012-10-25 00:00:00: 0.0
              - 2012-10-26 00:00:00: 0.0
              - 2012-10-31 00:00:00: 0.0
              - 2012-11-01 00:00:00: 0.0
              - 2012-11-02 00:00:00: 0.0
              - 2012-11-05 00:00:00: 0.0
              - 2012-11-06 00:00:00: 0.0
              - 2012-11-07 00:00:00: 0.0
              - 2012-11-08 00:00:00: 0.0
              - 2012-11-09 00:00:00: 0.0
              - 2012-11-12 00:00:00: 0.0
              - 2012-11-13 00:00:00: 0.0
              - 2012-11-14 00:00:00: 0.0
              - 2012-11-15 00:00:00: 0.0
              - 2012-11-16 00:00:00: 0.0
              - 2012-11-19 00:00:00: 0.0
              - 2012-11-20 00:00:00: 0.0
              - 2012-11-21 00:00:00: 0.0
              - 2012-11-23 00:00:00: 0.0
              - 2012-11-26 00:00:00: 0.0
              - 2012-11-27 00:00:00: 1.8053981404531072e-05
              - 2012-11-28 00:00:00: 0.0003721058987311565
              - 2012-11-29 00:00:00: 0.0004170848376627845
              - 2012-11-30 00:00:00: 7.817080320493552e-05
              - 2012-12-03 00:00:00: -0.00017236316919744255
              - 2012-12-04 00:00:00: 0.00021649338843232613
              - 2012-12-05 00:00:00: 0.00014730388792072446
              - 2012-12-06 00:00:00: -5.911326100793701e-05
              - 2012-12-07 00:00:00: -1.001978908343748e-05
              - 2012-12-10 00:00:00: -0.0005510939214340427
              - 2012-12-11 00:00:00: 0.0002927421012266507
              - 2012-12-12 00:00:00: 0.00010724054053246057
              - 2012-12-13 00:00:00: -5.110916918538155e-05
              - 2012-12-14 00:00:00: -0.0002064515094510888
              - 2012-12-17 00:00:00: 0.00046812021166653395
              - 2012-12-18 00:00:00: 0.0006552620346786941
              - 2012-12-19 00:00:00: -0.00024130694243074124
              - 2012-12-20 00:00:00: 0.00035153186771585965
              - 2012-12-21 00:00:00: -0.00045853281513119626
              - 2012-12-24 00:00:00: 0.00017027584687201447
              - 2012-12-26 00:00:00: -0.001000450653447671
              - 2012-12-27 00:00:00: -3.207856039433299e-05
              - 2012-12-28 00:00:00: -0.00031377848441971334
              - 2012-12-31 00:00:00: 0.0005705942403073649
              - 2013-01-02 00:00:00: 0.0006454360953118687
              - 2013-01-03 00:00:00: 0.00011718526991177924
              - 2013-01-04 00:00:00: 6.709823181139107e-05
              - 2013-01-07 00:00:00: 0.0009323024264897839
              - 2013-01-08 00:00:00: -0.0002080969731894644
              - 2013-01-09 00:00:00: -3.0020233636740556e-06
              - 2013-01-10 00:00:00: -0.00010106842332258115
              - 2013-01-11 00:00:00: 0.00026020243749647065
              - 2013-01-14 00:00:00: 0.00047924825059375564
              - 2013-01-15 00:00:00: -8.300323712628899e-05
              - 2013-01-16 00:00:00: -0.00029703623842103344
              - 2013-01-17 00:00:00: 0.00015506497222328441
              - 2013-01-18 00:00:00: 0.00016404330743324813
              - 2013-01-22 00:00:00: -0.00019301930193027506
              - 2013-01-23 00:00:00: -0.0002080609618617668
              - 2013-01-24 00:00:00: 0.0005352681693526762
              - 2013-01-25 00:00:00: 0.0010529641992171879
              - 2013-01-28 00:00:00: -0.0007941367733272919
              - 2013-01-29 00:00:00: -0.0015685419857401905
              - 2013-01-30 00:00:00: 0.0012425867833223414
              - 2013-01-31 00:00:00: -0.0007260261369409493
              - 2013-02-01 00:00:00: -5.003812905435279e-05
              - 2013-02-04 00:00:00: -0.0005024079552596872
              - 2013-02-05 00:00:00: 0.0006919091686476975
              - 2013-02-06 00:00:00: -0.00046729112236920667
              - 2013-02-07 00:00:00: -0.00019921714668991175
              - 2013-02-08 00:00:00: 0.00011715100764897457
              - 2013-02-11 00:00:00: 0.0
              - 2013-02-12 00:00:00: 0.0
              - 2013-02-13 00:00:00: 0.0
              - 2013-02-14 00:00:00: 0.0
              - 2013-02-15 00:00:00: 0.0
              - 2013-02-19 00:00:00: 0.0
              - 2013-02-20 00:00:00: -0.00037944470919926143
              - 2013-02-21 00:00:00: -4.707301023876287e-05
              - 2013-02-22 00:00:00: -5.20832289999662e-05
              - 2013-02-25 00:00:00: -0.0005559172634846954
              - 2013-02-26 00:00:00: 0.0001022254070224271
              - 2013-02-27 00:00:00: 0.0
              - 2013-02-28 00:00:00: 0.0
              - 2013-03-01 00:00:00: 0.0
              - 2013-03-04 00:00:00: 0.0
              - 2013-03-05 00:00:00: 0.00015933508167687016
              - 2013-03-06 00:00:00: -0.0001803506015694012
              - 2013-03-07 00:00:00: 9.019156688605534e-06
              - 2013-03-08 00:00:00: 3.1065703963939484e-05
              - 2013-03-11 00:00:00: -0.00029561606387717987
              - 2013-03-12 00:00:00: 0.00028968917053662224
              - 2013-03-13 00:00:00: 9.720315459316176e-05
              - 2013-03-14 00:00:00: -0.000937869173262329
              - 2013-03-15 00:00:00: -0.00039315154086316806
              - 2013-03-18 00:00:00: -0.00039430950185570524
              - 2013-03-19 00:00:00: 5.1190120106126e-05
              - 2013-03-20 00:00:00: 0.0
              - 2013-03-21 00:00:00: 0.0
              - 2013-03-22 00:00:00: 0.0
              - 2013-03-25 00:00:00: 0.0
              - 2013-03-26 00:00:00: 0.0
              - 2013-03-27 00:00:00: 0.0
              - 2013-03-28 00:00:00: 0.0
              - 2013-04-01 00:00:00: 0.0
              - 2013-04-02 00:00:00: 0.0
              - 2013-04-03 00:00:00: 0.0
              - 2013-04-04 00:00:00: 0.0
              - 2013-04-05 00:00:00: 0.0
              - 2013-04-08 00:00:00: 0.0
              - 2013-04-09 00:00:00: 0.0
              - 2013-04-10 00:00:00: 0.0
              - 2013-04-11 00:00:00: 0.0
              - 2013-04-12 00:00:00: 0.0002760110283970274
              - 2013-04-15 00:00:00: -0.0005167507515463354
              - 2013-04-16 00:00:00: 0.00046381025141140064
              - 2013-04-17 00:00:00: -0.0004957057233943019
              - 2013-04-18 00:00:00: -0.0008011525352260573
              - 2013-04-19 00:00:00: 9.04279957036902e-05
              - 2013-04-22 00:00:00: 0.0003245066845363187
              - 2013-04-23 00:00:00: 0.0005373212277037798
              - 2013-04-24 00:00:00: -1.2045592567733188e-05
              - 2013-04-25 00:00:00: 0.000594256391518666
              - 2013-04-26 00:00:00: -0.0019953952417499643
              - 2013-04-29 00:00:00: -0.0005096471070741293
              - 2013-04-30 00:00:00: -3.7212146446807814e-05
              - 2013-05-01 00:00:00: 0.0
              - 2013-05-02 00:00:00: 0.0
              - 2013-05-03 00:00:00: 0.0
              - 2013-05-06 00:00:00: 0.0
              - 2013-05-07 00:00:00: 0.0
              - 2013-05-08 00:00:00: 0.0
              - 2013-05-09 00:00:00: 0.0
              - 2013-05-10 00:00:00: 0.0
              - 2013-05-13 00:00:00: 0.0
              - 2013-05-14 00:00:00: 0.0
              - 2013-05-15 00:00:00: -5.129432684747304e-05
              - 2013-05-16 00:00:00: -0.000245420740667579
              - 2013-05-17 00:00:00: 0.0005815082392071069
              - 2013-05-20 00:00:00: -0.00022824507689445106
              - 2013-05-21 00:00:00: 0.00012370287976293248
              - 2013-05-22 00:00:00: -0.0005932981443848018
              - 2013-05-23 00:00:00: -0.0001167176971196282
              - 2013-05-24 00:00:00: -6.037826986049488e-06
              - 2013-05-28 00:00:00: 0.0005585023683520873
              - 2013-05-29 00:00:00: -0.0001770117994456255
              - 2013-05-30 00:00:00: 0.00013077049978460487
              - 2013-05-31 00:00:00: 0.00023837350815414382
              - 2013-06-03 00:00:00: -0.00023328892129026446
              - 2013-06-04 00:00:00: -0.00011868325952490988
              - 2013-06-05 00:00:00: 0.00014786872878147506
              - 2013-06-06 00:00:00: 6.63802259341928e-05
              - 2013-06-07 00:00:00: 0.0009091475936755522
              - 2013-06-10 00:00:00: 0.0004220079136529886
              - 2013-06-11 00:00:00: -0.0006317404902466128
              - 2013-06-12 00:00:00: -0.0003125524480093178
              - 2013-06-13 00:00:00: 0.0004141860740991543
              - 2013-06-14 00:00:00: -0.00018088016287265418
              - 2013-06-17 00:00:00: 0.0004090641376384152
              - 2013-06-18 00:00:00: 0.00037172442962907226
              - 2013-06-19 00:00:00: -0.0003615434288980479
              - 2013-06-20 00:00:00: -0.000474195048881243
              - 2013-06-21 00:00:00: -8.04101722884365e-06
              - 2013-06-24 00:00:00: -0.0002764121898780614
              - 2013-06-25 00:00:00: 0.00014880114536652833
              - 2013-06-26 00:00:00: 0.0005508844308801386
              - 2013-06-27 00:00:00: -2.009420161708242e-06
              - 2013-06-28 00:00:00: 1.4065969396570566e-05
              - 2013-07-01 00:00:00: 0.00044307180375424693
              - 2013-07-02 00:00:00: 0.00016369324087506243
              - 2013-07-03 00:00:00: 3.0122659469444812e-05
              - 2013-07-05 00:00:00: 0.00018575080475269345
              - 2013-07-08 00:00:00: 0.00047282368093748417
              - 2013-07-09 00:00:00: 9.431936537129815e-05
              - 2013-07-10 00:00:00: 8.026422984452886e-05
              - 2013-07-11 00:00:00: 0.0007353619826884206
              - 2013-07-12 00:00:00: 0.0007909607918028527
              - 2013-07-15 00:00:00: -9.8165900371594e-05
              - 2013-07-16 00:00:00: 3.0053736080226656e-05
              - 2013-07-17 00:00:00: 0.0001823205194733113
              - 2013-07-18 00:00:00: -0.00045872294736504227
              - 2013-07-19 00:00:00: 0.00011222827230583654
              - 2013-07-22 00:00:00: -0.00017533699770955202
              - 2013-07-23 00:00:00: -0.000242508540409192
              - 2013-07-24 00:00:00: -0.00021249703055437053
              - 2013-07-25 00:00:00: 0.000447140655812861
              - 2013-07-26 00:00:00: 0.0008628162281603124
              - 2013-07-29 00:00:00: -0.0005917361197329551
              - 2013-07-30 00:00:00: -0.00036967835979029307
              - 2013-07-31 00:00:00: -0.00011926285533325753
              - 2013-08-01 00:00:00: 0.00043601285786887267
              - 2013-08-02 00:00:00: -0.00013625725369503794
              - 2013-08-05 00:00:00: -0.00032265304977263654
              - 2013-08-06 00:00:00: -2.4056436399799708e-05
              - 2013-08-07 00:00:00: -0.00038491224201353536
              - 2013-08-08 00:00:00: -0.00011732310783896249
              - 2013-08-09 00:00:00: 0.00015243764848893449
              - 2013-08-12 00:00:00: -5.715540554762644e-05
              - 2013-08-13 00:00:00: -0.00027275717391495036
              - 2013-08-14 00:00:00: 3.209783419877432e-05
              - 2013-08-15 00:00:00: 0.0
              - 2013-08-16 00:00:00: 0.0
              - 2013-08-19 00:00:00: 0.0
              - 2013-08-20 00:00:00: 0.0
